single_ID	Name_EMA	Approved_Europe	Name_PMDA	Approved_Japan	Name_Orange_Book	Approved_USA	Available_USA	ID_Label	Therapy_Name	Combination_Therapy	Ingredient_IDs	Equivalent_IDs	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator
UNII:5IB2J79MCX	spesolimab	True		False		False		Spesolimab	spesolimab	False		['UNII:5IB2J79MCX', 'CHEMBL.COMPOUND:CHEMBL4297911', 'DRUGBANK:DB15626', 'MESH:C000712973', 'DrugCentral:5676', 'GTOPDB:12169', 'UMLS:C5238146', 'RXCUI:2610417', 'RXCUI:2610419', 'UMLS:C5703721', 'RXCUI:2610420', 'UMLS:C5703722', 'RXCUI:2610421', 'UMLS:C5703723', 'RXCUI:2610422', 'UMLS:C5703724', 'RXCUI:2610424', 'UMLS:C5703726', 'RXCUI:2610425', 'UMLS:C5703727', 'RXCUI:2610426', 'UMLS:C5703728', 'RXCUI:2610427', 'UMLS:C5703729', 'RXCUI:2610428', 'UMLS:C5703730', 'RXCUI:2646469', 'UMLS:C5835465', 'RXCUI:2658386', 'UMLS:C5842238', 'RXCUI:2660972', 'UMLS:C5844779', 'RXCUI:2678976', 'RXCUI:2678977', 'RXCUI:2678978', 'RXCUI:2678979', 'RXCUI:2678981', 'RXCUI:2678982', 'RXCUI:2678983', 'RXCUI:2678984', 'UMLS:C5703720', 'RXCUI:2610418']	FALSE	FALSE	FALSE	FALSE
UNII:5PKM8P0G5I	vonicog alfa	True		False		False		Vonicog alfa	vonicog alfa	False		['UNII:5PKM8P0G5I', 'CHEMBL.COMPOUND:CHEMBL2107873', 'CHEMBL.COMPOUND:CHEMBL4298126', 'DRUGBANK:DB12872', 'DRUGBANK:DB13133', 'MESH:D014841', 'DrugCentral:5173', 'GTOPDB:6755', 'UMLS:C4291409', 'RXCUI:1812589', 'RXCUI:826072', 'RXCUI:11274', 'RXCUI:1660425', 'UMLS:C4047152', 'RXCUI:1812590', 'UMLS:C4291559', 'RXCUI:1812591', 'UMLS:C4291607', 'RXCUI:1812592', 'UMLS:C4291592', 'RXCUI:1812593', 'UMLS:C4275402', 'RXCUI:1812594', 'UMLS:C4290698', 'RXCUI:1812595', 'UMLS:C4291448', 'RXCUI:1812596', 'UMLS:C4291482', 'RXCUI:1812597', 'UMLS:C4291510', 'RXCUI:1812598', 'UMLS:C4275448']	FALSE	FALSE	FALSE	FALSE
UNII:5QS67N4551	C1 inhibitor (human)	True		False		False		Conestat alfa	C1 inhibitor (human)	False		['UNII:5QS67N4551', 'CHEMBL.COMPOUND:CHEMBL2108350', 'DRUGBANK:DB09228', 'MESH:C571093', 'DrugCentral:5152', 'GTOPDB:7627', 'UMLS:C3195420', 'RXCUI:1599831', 'DRUGBANK:DB06404', 'UMLS:C2366367', 'RXCUI:809864', 'RXCUI:809868', 'RXCUI:809871', 'UMLS:C2366374', 'RXCUI:867378', 'RXCUI:867381', 'UMLS:C2723791', 'RXCUI:1170893', 'UMLS:C3225007', 'RXCUI:1172210', 'UMLS:C3226271', 'RXCUI:1599832', 'RXCUI:1599834', 'UMLS:C3872375', 'RXCUI:1599836', 'UMLS:C3855781', 'RXCUI:1599837', 'UMLS:C3491198', 'RXCUI:1599840', 'UMLS:C3872238', 'RXCUI:1599841', 'UMLS:C3847872', 'RXCUI:1729334', 'UMLS:C4074648', 'RXCUI:1729335', 'UMLS:C4074705', 'RXCUI:1729336', 'UMLS:C2366370', 'RXCUI:1729340', 'UMLS:C4074477', 'RXCUI:1729341', 'UMLS:C4074546', 'RXCUI:1729343', 'UMLS:C4074476', 'RXCUI:1729344', 'UMLS:C4074545', 'RXCUI:1729346', 'UMLS:C4074647', 'RXCUI:1729348', 'UMLS:C4074475', 'RXCUI:1729349', 'UMLS:C4074544', 'RXCUI:1926817', 'UMLS:C4489849', 'RXCUI:1926818', 'UMLS:C4489850', 'RXCUI:1926819', 'RXCUI:1926820', 'UMLS:C4489852', 'RXCUI:1926821', 'UMLS:C4489853', 'RXCUI:1926822', 'UMLS:C4489854', 'RXCUI:1926823', 'UMLS:C4319524', 'RXCUI:1926824', 'UMLS:C4489855', 'RXCUI:1926825', 'UMLS:C4489856', 'RXCUI:1926826', 'UMLS:C4489857', 'RXCUI:1926827', 'UMLS:C4319525', 'RXCUI:2647727', 'UMLS:C5836497', 'RXCUI:2649061', 'UMLS:C5837616', 'RXCUI:2654765', 'UMLS:C5838630', 'RXCUI:2656277', 'UMLS:C5840136', 'RXCUI:2657208', 'UMLS:C5841066', 'RXCUI:2658117', 'UMLS:C5841973', 'RXCUI:2660106', 'UMLS:C5843914', 'RXCUI:2661371', 'UMLS:C5845177']	FALSE	FALSE	FALSE	FALSE
UNII:5X3GF74R79	rurioctocog alfa pegol	True		False		False		BAX 855	rurioctocog alfa pegol	False		['UNII:5X3GF74R79', 'PUBCHEM.COMPOUND:86278357', 'MESH:C000609799', 'CAS:1417412-83-9', 'INCHIKEY:ZBLUSEBPLQDKAE-KRWDZBQOSA-N']	FALSE	FALSE	FALSE	FALSE
UNII:60UAB198HK		False	ABEMACICLIB	True	ABEMACICLIB	True	RX	Abemaciclib	ABEMACICLIB	False		['UNII:60UAB198HK', 'PUBCHEM.COMPOUND:46220502', 'CHEMBL.COMPOUND:CHEMBL3301610', 'DRUGBANK:DB12001', 'MESH:C000590451', 'CAS:1231929-97-7', 'DrugCentral:5259', 'GTOPDB:7382', 'HMDB:HMDB0247749', 'INCHIKEY:UZWDCWONPYILKI-UHFFFAOYSA-N', 'UMLS:C3852841', 'RXCUI:1946825', 'RXCUI:1946826', 'UMLS:C4529612', 'RXCUI:1946827', 'UMLS:C4529613', 'RXCUI:1946828', 'UMLS:C4529614', 'RXCUI:1946829', 'UMLS:C4529615', 'RXCUI:1946830', 'UMLS:C4529616', 'RXCUI:1946831', 'UMLS:C4529617', 'RXCUI:1946832', 'UMLS:C4529618', 'RXCUI:1946833', 'UMLS:C4529619', 'RXCUI:1946834', 'UMLS:C4529620', 'RXCUI:1946835', 'UMLS:C4529621', 'RXCUI:1946836', 'UMLS:C4529622', 'RXCUI:1946837', 'UMLS:C4529623', 'RXCUI:1946838', 'UMLS:C4529624', 'RXCUI:1946839', 'UMLS:C4529625', 'RXCUI:1946840', 'UMLS:C4529626', 'RXCUI:1946841', 'UMLS:C4529627', 'RXCUI:1946842', 'UMLS:C4529628', 'RXCUI:1946843', 'UMLS:C4529629', 'RXCUI:1946844', 'UMLS:C4529630', 'RXCUI:1946845', 'UMLS:C4529631', 'RXCUI:1946846', 'UMLS:C4529632', 'RXCUI:1946847', 'UMLS:C4529633', 'RXCUI:1946848', 'UMLS:C4529634']|['UNII:60UAB198HK', 'PUBCHEM.COMPOUND:46220502', 'CHEMBL.COMPOUND:CHEMBL3301610', 'DRUGBANK:DB12001', 'MESH:C000590451', 'CAS:1231929-97-7', 'DrugCentral:5259', 'GTOPDB:7382', 'HMDB:HMDB0247749', 'INCHIKEY:UZWDCWONPYILKI-UHFFFAOYSA-N', 'UMLS:C3852841', 'RXCUI:1946825', 'RXCUI:1946826', 'UMLS:C4529612', 'RXCUI:1946827', 'UMLS:C4529613', 'RXCUI:1946828', 'UMLS:C4529614', 'RXCUI:1946829', 'UMLS:C4529615', 'RXCUI:1946830', 'UMLS:C4529616', 'RXCUI:1946831', 'UMLS:C4529617', 'RXCUI:1946832', 'UMLS:C4529618', 'RXCUI:1946833', 'UMLS:C4529619', 'RXCUI:1946834', 'UMLS:C4529620', 'RXCUI:1946835', 'UMLS:C4529621', 'RXCUI:1946836', 'UMLS:C4529622', 'RXCUI:1946837', 'UMLS:C4529623', 'RXCUI:1946838', 'UMLS:C4529624', 'RXCUI:1946839', 'UMLS:C4529625', 'RXCUI:1946840', 'UMLS:C4529626', 'RXCUI:1946841', 'UMLS:C4529627', 'RXCUI:1946842', 'UMLS:C4529628', 'RXCUI:1946843', 'UMLS:C4529629', 'RXCUI:1946844', 'UMLS:C4529630', 'RXCUI:1946845', 'UMLS:C4529631', 'RXCUI:1946846', 'UMLS:C4529632', 'RXCUI:1946847', 'UMLS:C4529633', 'RXCUI:1946848', 'UMLS:C4529634']	FALSE	FALSE	FALSE	FALSE
UNII:6P89T5M073		False	TAZEMETOSTAT HYDROBROMIDE	True		False		TAZEMETOSTAT HYDROBROMIDE	TAZEMETOSTAT HYDROBROMIDE	False		['UNII:6P89T5M073', 'CHEMBL.COMPOUND:CHEMBL4594260', 'INCHIKEY:UQRICAQPWZSJNF-UHFFFAOYSA-N']	FALSE	FALSE	TRUE	FALSE
UNII:71492GE1FX	benralizumab	True		False		False		Benralizumab	benralizumab	False		['UNII:71492GE1FX', 'CHEMBL.COMPOUND:CHEMBL1742991', 'DRUGBANK:DB12023', 'MESH:C571386', 'DrugCentral:5263', 'GTOPDB:7674', 'UMLS:C2982078', 'RXCUI:1989100', 'RXCUI:1989101', 'UMLS:C4530829', 'RXCUI:1989102', 'UMLS:C4530830', 'RXCUI:1989103', 'UMLS:C4530831', 'RXCUI:1989104', 'UMLS:C4530832', 'RXCUI:1989105', 'UMLS:C4530833', 'RXCUI:1989106', 'UMLS:C4530834', 'RXCUI:1989107', 'UMLS:C4530835', 'RXCUI:1989108', 'UMLS:C4530836', 'RXCUI:1989109', 'UMLS:C4530837', 'RXCUI:2205631', 'UMLS:C5210322', 'RXCUI:2205632', 'UMLS:C5210003', 'RXCUI:2205633', 'UMLS:C5210121', 'RXCUI:2205634', 'UMLS:C5202957', 'RXCUI:2679498', 'RXCUI:2679499', 'RXCUI:2679501', 'RXCUI:2679502']	FALSE	FALSE	FALSE	FALSE
UNII:7D0YB67S97	abatacept	True	ABATACEPT	True		False		Abatacept	abataceptABATACEPT	False		['UNII:7D0YB67S97', 'CHEMBL.COMPOUND:CHEMBL1201823', 'DRUGBANK:DB01281', 'MESH:C468566', 'DrugCentral:5089', 'GTOPDB:6891', 'UMLS:C1619966', 'RXCUI:614391', 'RXCUI:616011', 'UMLS:C1700021', 'RXCUI:616015', 'UMLS:C1704136', 'RXCUI:616018', 'UMLS:C1700681', 'RXCUI:1145927', 'UMLS:C3191284', 'RXCUI:1145928', 'UMLS:C3191285', 'RXCUI:1145929', 'UMLS:C3191286', 'RXCUI:1145930', 'UMLS:C3191287', 'RXCUI:1145931', 'UMLS:C3191288', 'RXCUI:1145932', 'UMLS:C3191289', 'RXCUI:1163066', 'UMLS:C3217382', 'RXCUI:1183963', 'UMLS:C3237783', 'RXCUI:1659771', 'UMLS:C4047165', 'RXCUI:1659772', 'UMLS:C4019075', 'RXCUI:1659774', 'UMLS:C4046956', 'RXCUI:1659775', 'UMLS:C4047032', 'RXCUI:1799227', 'UMLS:C4271810', 'RXCUI:1799228', 'UMLS:C4270943', 'RXCUI:1799229', 'UMLS:C4271695', 'RXCUI:1799230', 'UMLS:C4270879', 'RXCUI:1925254', 'UMLS:C4477676', 'RXCUI:1925255', 'UMLS:C4477677', 'RXCUI:1925256', 'UMLS:C4477678', 'RXCUI:1925257', 'UMLS:C4477679']['UNII:7D0YB67S97', 'CHEMBL.COMPOUND:CHEMBL1201823', 'DRUGBANK:DB01281', 'MESH:C468566', 'DrugCentral:5089', 'GTOPDB:6891', 'UMLS:C1619966', 'RXCUI:614391', 'RXCUI:616011', 'UMLS:C1700021', 'RXCUI:616015', 'UMLS:C1704136', 'RXCUI:616018', 'UMLS:C1700681', 'RXCUI:1145927', 'UMLS:C3191284', 'RXCUI:1145928', 'UMLS:C3191285', 'RXCUI:1145929', 'UMLS:C3191286', 'RXCUI:1145930', 'UMLS:C3191287', 'RXCUI:1145931', 'UMLS:C3191288', 'RXCUI:1145932', 'UMLS:C3191289', 'RXCUI:1163066', 'UMLS:C3217382', 'RXCUI:1183963', 'UMLS:C3237783', 'RXCUI:1659771', 'UMLS:C4047165', 'RXCUI:1659772', 'UMLS:C4019075', 'RXCUI:1659774', 'UMLS:C4046956', 'RXCUI:1659775', 'UMLS:C4047032', 'RXCUI:1799227', 'UMLS:C4271810', 'RXCUI:1799228', 'UMLS:C4270943', 'RXCUI:1799229', 'UMLS:C4271695', 'RXCUI:1799230', 'UMLS:C4270879', 'RXCUI:1925254', 'UMLS:C4477676', 'RXCUI:1925255', 'UMLS:C4477677', 'RXCUI:1925256', 'UMLS:C4477678', 'RXCUI:1925257', 'UMLS:C4477679']	FALSE	FALSE	FALSE	FALSE
UNII:7D96IR0PPM		False	PEGASPARGASE	True		False		Pegaspargase	PEGASPARGASE	False		['UNII:7D96IR0PPM', 'PUBCHEM.COMPOUND:436058', 'CHEMBL.COMPOUND:CHEMBL1705708', 'CHEMBL.COMPOUND:CHEMBL2108546', 'DRUGBANK:DB00059', 'MESH:C042705', 'CAS:116218-49-6', 'DrugCentral:5082', 'INCHIKEY:QXLQZLBNPTZMRK-UHFFFAOYSA-N', 'UMLS:C0071568', 'RXCUI:34132', 'RXCUI:213040', 'UMLS:C0716005', 'RXCUI:224911', 'RXCUI:240906', 'UMLS:C0778841', 'RXCUI:316450', 'UMLS:C1378861', 'RXCUI:572979', 'UMLS:C1607173', 'RXCUI:1161379', 'UMLS:C3215723', 'RXCUI:1181715', 'UMLS:C3235553', 'RXCUI:1728058', 'UMLS:C4050197', 'RXCUI:1728060', 'UMLS:C4074562']	FALSE	FALSE	TRUE	FALSE
UNII:7NL2E3F6K3	emicizumab	True		False		False		Emicizumab	emicizumab	False		['UNII:7NL2E3F6K3', 'CHEMBL.COMPOUND:CHEMBL3833393', 'DRUGBANK:DB13923', 'MESH:C000608208', 'DrugCentral:5268', 'GTOPDB:9744', 'UMLS:C4278463', 'RXCUI:1989794', 'RXCUI:1989796', 'UMLS:C4534628', 'RXCUI:1989797', 'UMLS:C4534629', 'RXCUI:1989798', 'UMLS:C4534630', 'RXCUI:1989799', 'UMLS:C4534631', 'RXCUI:1989800', 'UMLS:C4534632', 'RXCUI:1989801', 'UMLS:C4534633', 'RXCUI:1989802', 'UMLS:C4534634', 'RXCUI:1989803', 'UMLS:C4534635', 'RXCUI:1989804', 'UMLS:C4534636', 'RXCUI:1989808', 'UMLS:C4534639', 'RXCUI:1989809', 'UMLS:C4534640', 'RXCUI:1989810', 'UMLS:C4534641', 'RXCUI:1989811', 'UMLS:C4522141', 'RXCUI:1989814', 'UMLS:C4534643', 'RXCUI:1989815', 'UMLS:C4521386', 'RXCUI:1989816', 'UMLS:C4534644', 'RXCUI:1989817', 'UMLS:C4521387', 'RXCUI:2632728', 'UMLS:C5789124', 'RXCUI:2632729', 'UMLS:C5789125', 'RXCUI:2647667', 'UMLS:C5836447', 'RXCUI:2657913', 'UMLS:C5841770', 'RXCUI:2662721', 'UMLS:C5846525', 'RXCUI:2675567', 'RXCUI:2675568', 'UMLS:C4534627', 'RXCUI:1989795']	FALSE	FALSE	FALSE	FALSE
UNII:7SE5582Q2P	vosoritide	True		False		False		Vosoritide	vosoritide	False		['UNII:7SE5582Q2P', 'PUBCHEM.COMPOUND:119058036', 'CHEMBL.COMPOUND:CHEMBL3707276', 'DRUGBANK:DB11928', 'MESH:C000632572', 'CAS:1480724-61-5', 'DrugCentral:5480', 'GTOPDB:9068', 'INCHIKEY:IGYWDDBBJPSOTG-WBAGYEQSSA-N', 'UMLS:C4519745', 'RXCUI:2586354', 'RXCUI:2586361', 'UMLS:C5560890', 'RXCUI:2586362', 'UMLS:C5560891', 'RXCUI:2586363', 'UMLS:C5560892', 'RXCUI:2586364', 'UMLS:C5560893', 'RXCUI:2586365', 'RXCUI:2586366', 'UMLS:C5560895', 'RXCUI:2586367', 'UMLS:C5560896', 'RXCUI:2586368', 'UMLS:C5560897', 'RXCUI:2586369', 'UMLS:C5560898', 'RXCUI:2586370', 'UMLS:C5560899', 'RXCUI:2586371', 'UMLS:C5560900', 'RXCUI:2586372', 'UMLS:C5560901', 'RXCUI:2586373', 'UMLS:C5560902', 'RXCUI:2586374', 'UMLS:C5560903', 'RXCUI:2586375', 'UMLS:C5560904', 'RXCUI:2586376', 'UMLS:C5560905', 'RXCUI:2586377', 'UMLS:C5560906']	FALSE	FALSE	FALSE	FALSE
UNII:7SI2UZG934		False	CONDOLIASE	True		False		Condoliase	CONDOLIASE	False		['UNII:7SI2UZG934', 'CHEMBL.COMPOUND:CHEMBL2107876', 'DRUGBANK:DB12793', 'DrugCentral:5310', 'UMLS:C3273430', 'RXCUI:1546420']	FALSE	FALSE	FALSE	FALSE
UNII:7V4A8U16MB		False		False	REMIMAZOLAM BESYLATE	True	RX	Remimazolam	REMIMAZOLAM BESYLATE	False		['UNII:7V4A8U16MB', 'PUBCHEM.COMPOUND:9867812', 'CHEMBL.COMPOUND:CHEMBL4297526', 'DRUGBANK:DB12404', 'MESH:C522201', 'CAS:308242-62-8', 'DrugCentral:5400', 'HMDB:HMDB0304851', 'INCHIKEY:CYHWMBVXXDIZNZ-KRWDZBQOSA-N', 'UMLS:C3179470', 'RXCUI:2383941', 'UNII:280XQ6482H', 'PUBCHEM.COMPOUND:23658607', 'CHEMBL.COMPOUND:CHEMBL4594301', 'CAS:1001415-66-2', 'INCHIKEY:QMTKNJZIWGTNTE-LMOVPXPDSA-N', 'RXCUI:2383943', 'UMLS:C5391149', 'RXCUI:2383944', 'UMLS:C5391195', 'RXCUI:2383945', 'UMLS:C5391172', 'RXCUI:2383946', 'UMLS:C5390884', 'RXCUI:2383947', 'UMLS:C5390924', 'RXCUI:2383948', 'UMLS:C5391014', 'RXCUI:2383949', 'UMLS:C5391052', 'RXCUI:2383950', 'UMLS:C5391085', 'RXCUI:2383951', 'UMLS:C5390005', 'UMLS:C5390017', 'RXCUI:2383942']	FALSE	FALSE	FALSE	FALSE
UNII:7XZ4062R17		False	VESTRONIDASE ALFA	True		False		Vestronidase alfa	VESTRONIDASE ALFA	False		['UNII:7XZ4062R17', 'CHEMBL.COMPOUND:CHEMBL3707382', 'DRUGBANK:DB12366', 'MESH:C000654126', 'DrugCentral:5264', 'UMLS:C4519728', 'RXCUI:1989819', 'RXCUI:1989820', 'UMLS:C4534646', 'RXCUI:1989821', 'UMLS:C4534647', 'RXCUI:1989822', 'UMLS:C4534648', 'RXCUI:1989823', 'UMLS:C4534649', 'RXCUI:1989824', 'UMLS:C4534650', 'RXCUI:1989825', 'UMLS:C4534651', 'RXCUI:1989826', 'UMLS:C4534652', 'RXCUI:1989827', 'UMLS:C4534653', 'RXCUI:1989828', 'UMLS:C4534654', 'RXCUI:2645531', 'UMLS:C5834705', 'RXCUI:2655551', 'UMLS:C5839416', 'RXCUI:2662863', 'UMLS:C5846667', 'UMLS:C4534645', 'RXCUI:1989818']	FALSE	FALSE	FALSE	FALSE
UNII:8680B21W73		False		False	MACIMORELIN ACETATE	True	DISCONTINUED	Macimorelin	MACIMORELIN 	False		['UNII:8680B21W73', 'PUBCHEM.COMPOUND:9804938', 'CHEMBL.COMPOUND:CHEMBL278623', 'DRUGBANK:DB13074', 'MESH:C582727', 'GTOPDB:9745', 'INCHIKEY:UJVDJAPJQWZRFR-DHIUTWEWSA-N', 'UMLS:C2986922', 'RXCUI:1999420', 'UMLS:C4550932', 'RXCUI:1999419']	FALSE	FALSE	FALSE	FALSE
UNII:8L7891MRB6	encorafenib	True		False		False		Encorafenib	encorafenib	False		['UNII:8L7891MRB6', 'PUBCHEM.COMPOUND:50922675', 'CHEMBL.COMPOUND:CHEMBL3301612', 'DRUGBANK:DB11718', 'MESH:C000601108', 'CAS:1269440-17-6', 'DrugCentral:5289', 'GTOPDB:7908', 'HMDB:HMDB0304887', 'INCHIKEY:CMJCXYNUCSMDBY-ZDUSSCGKSA-N', 'UMLS:C4079208', 'RXCUI:2049106', 'RXCUI:2049107', 'UMLS:C4704254', 'RXCUI:2049108', 'UMLS:C4704255', 'RXCUI:2049109', 'UMLS:C4704256', 'RXCUI:2049110', 'UMLS:C4704257', 'RXCUI:2049111', 'UMLS:C4704258', 'RXCUI:2049112', 'UMLS:C4704259', 'RXCUI:2049113', 'UMLS:C4704260', 'RXCUI:2049114', 'UMLS:C4704261', 'RXCUI:2049115', 'UMLS:C4704262', 'RXCUI:2049116', 'UMLS:C4704263', 'RXCUI:2049117', 'UMLS:C4704264', 'RXCUI:2049118', 'UMLS:C4704265', 'RXCUI:2049119', 'UMLS:C4704266', 'RXCUI:2049120', 'UMLS:C4704267', 'RXCUI:2049121', 'UMLS:C4704268']	FALSE	FALSE	FALSE	FALSE
UNII:8M7V7Q6537	pegunigalsidase alfa	True		False		False		Pegunigalsidase alfa	pegunigalsidase alfa	False		['UNII:8M7V7Q6537', 'PUBCHEM.COMPOUND:121488171', 'CHEMBL.COMPOUND:CHEMBL4297801', 'DRUGBANK:DB14992', 'DrugCentral:5720', 'INCHIKEY:CQPWQUAJPPFCDP-ROUUACIJSA-N', 'UMLS:C5139798', 'RXCUI:2637446', 'RXCUI:2637453', 'UMLS:C5814782', 'RXCUI:2637454', 'UMLS:C5814783', 'RXCUI:2637455', 'UMLS:C5814784', 'RXCUI:2637456', 'UMLS:C5814785', 'RXCUI:2637458', 'UMLS:C5814787', 'RXCUI:2637459', 'UMLS:C5814788', 'RXCUI:2637460', 'UMLS:C5814789', 'RXCUI:2637461', 'UMLS:C5814790', 'RXCUI:2637462', 'UMLS:C5814791', 'RXCUI:2648820', 'UMLS:C5837407', 'RXCUI:2656419', 'UMLS:C5840278', 'RXCUI:2660092', 'UMLS:C5843900', 'RXCUI:2676759', 'RXCUI:2676760', 'UMLS:C5814781', 'RXCUI:2637445']	FALSE	FALSE	FALSE	FALSE
UNII:90Z2UF0E52	mepolizumab	True		False		False		Mepolizumab	mepolizumab	False		['UNII:90Z2UF0E52', 'CHEMBL.COMPOUND:CHEMBL2108429', 'DRUGBANK:DB06612', 'MESH:C434107', 'DrugCentral:5061', 'GTOPDB:7685', 'UMLS:C0969324', 'RXCUI:1720597', 'RXCUI:1720598', 'UMLS:C4058343', 'RXCUI:1720599', 'UMLS:C4058344', 'RXCUI:1720600', 'UMLS:C4058345', 'RXCUI:1720601', 'UMLS:C4058346', 'RXCUI:1720602', 'RXCUI:1720603', 'UMLS:C4058348', 'RXCUI:1720604', 'UMLS:C4058349', 'RXCUI:1720605', 'UMLS:C4058350', 'RXCUI:1720606', 'UMLS:C4058351', 'RXCUI:2170988', 'UMLS:C5140696', 'RXCUI:2170989', 'UMLS:C5140729', 'RXCUI:2170990', 'UMLS:C5140570', 'RXCUI:2170991', 'UMLS:C5140604', 'RXCUI:2170992', 'UMLS:C5140633', 'RXCUI:2170993', 'UMLS:C5140449', 'RXCUI:2173819', 'UMLS:C5140737', 'RXCUI:2173820', 'UMLS:C5140574', 'RXCUI:2173821', 'UMLS:C5140644', 'RXCUI:2173822', 'UMLS:C5140450', 'RXCUI:2596444', 'UMLS:C5577489', 'RXCUI:2596445', 'UMLS:C5577490']	FALSE	FALSE	FALSE	FALSE
UNII:939U7C91AI	solriamfetol	True		False		False		Solriamfetol	solriamfetol	False		['UNII:939U7C91AI', 'PUBCHEM.COMPOUND:10130337', 'CHEMBL.COMPOUND:CHEMBL4297620', 'DRUGBANK:DB14754', 'MESH:C000623308', 'CAS:178429-62-4', 'DrugCentral:5325', 'GTOPDB:10342', 'INCHIKEY:UCTRAOBQFUDCSR-SECBINFHSA-N', 'UMLS:C4726765', 'RXCUI:2121751', 'RXCUI:2121752', 'UMLS:C4765131', 'RXCUI:2121753', 'UMLS:C4765132', 'RXCUI:2121754', 'UMLS:C4765133', 'RXCUI:2121755', 'UMLS:C4765134', 'RXCUI:2121756', 'UMLS:C4765135', 'RXCUI:2121757', 'UMLS:C4765136', 'RXCUI:2121758', 'UMLS:C4765137', 'RXCUI:2121759', 'UMLS:C4765138', 'RXCUI:2121760', 'UMLS:C4765139', 'RXCUI:2121761', 'UMLS:C4765140', 'RXCUI:2121762', 'UMLS:C4765141', 'RXCUI:2121763', 'UMLS:C4765142', 'RXCUI:2121764', 'UMLS:C4765143', 'RXCUI:2173840', 'UMLS:C5140622', 'RXCUI:2173841', 'UMLS:C5140415', 'UMLS:C4765130', 'RXCUI:2121750']	FALSE	FALSE	FALSE	FALSE
UNII:9L17Y0H71P	lutetium (177 Lu) chloride	True		False		False		Dotatate gallium Ga-68	lutetium (177 Lu) chloride	False		['UNII:9L17Y0H71P', 'PUBCHEM.COMPOUND:131634491', 'DRUGBANK:DB13925', 'MESH:C513399', 'CAS:1027785-90-5', 'DrugCentral:5156', 'INCHIKEY:XBJPSVQFCQFGDC-WSCOIBMGSA-K', 'UMLS:C1742831', 'RXCUI:676679', 'UNII:AE221IM3BB', 'PUBCHEM.COMPOUND:76966897', 'CHEMBL.COMPOUND:CHEMBL3989924', 'DRUGBANK:DB13985', 'MESH:C447941', 'DrugCentral:5275', 'HMDB:HMDB0304898', 'INCHIKEY:MXDPZUIOZWKRAA-PRDSJKGBSA-K', 'UMLS:C3272344', 'RXCUI:1999335', 'UNII:MRL3739G66', 'PUBCHEM.COMPOUND:11170867', 'CHEMBL.COMPOUND:CHEMBL441920', 'DRUGBANK:DB14554', 'CAS:177943-88-3', 'INCHIKEY:QVFLVLMYXXNJDT-CSBVGUNJSA-N', 'UMLS:C4256789', 'RXCUI:1797118', 'PUBCHEM.COMPOUND:44400135', 'INCHIKEY:XBJPSVQFCQFGDC-UZOALHFESA-K', 'PUBCHEM.COMPOUND:132274234', 'PUBCHEM.COMPOUND:168314656', 'PUBCHEM.COMPOUND:171038582', 'RXCUI:1999679', 'UMLS:C4551068', 'RXCUI:1999682', 'UMLS:C4551071', 'RXCUI:1999683', 'UMLS:C4287674', 'RXCUI:1999684', 'UMLS:C4551072', 'RXCUI:1999686', 'UMLS:C4551074', 'RXCUI:1999687', 'UMLS:C4551075', 'RXCUI:2599510', 'UMLS:C5671384', 'RXCUI:2599511', 'UMLS:C5671385', 'RXCUI:2599512', 'UMLS:C5671386', 'RXCUI:2648920', 'UMLS:C5837495', 'RXCUI:2655757', 'UMLS:C5839620', 'RXCUI:2659967', 'UMLS:C5843775']	FALSE	FALSE	FALSE	FALSE
UNII:9Y9727LS4D		False	TUROCTOCOG ALFA PEGOL	True		False		Turoctocog alfa pegol	TUROCTOCOG ALFA PEGOL	False		['UNII:9Y9727LS4D', 'DRUGBANK:DB14738', 'DrugCentral:5374', 'UMLS:C4727763']	FALSE	FALSE	FALSE	FALSE
UNII:AQK7UBA1LS		False	LUSPATERCEPT	True		False		Luspatercept	LUSPATERCEPT	False		['UNII:AQK7UBA1LS', 'CHEMBL.COMPOUND:CHEMBL3039545', 'DRUGBANK:DB12281', 'MESH:C000621232', 'DrugCentral:5364', 'GTOPDB:10538', 'UMLS:C4086553', 'RXCUI:2262544', 'RXCUI:2262903', 'UMLS:C5211262', 'RXCUI:2262904', 'UMLS:C5211296', 'RXCUI:2262905', 'UMLS:C5211277', 'RXCUI:2262906', 'UMLS:C5211108', 'RXCUI:2262907', 'UMLS:C5211086', 'RXCUI:2262908', 'UMLS:C5211173', 'RXCUI:2262909', 'UMLS:C5211191', 'RXCUI:2262910', 'UMLS:C5211212', 'RXCUI:2262911', 'UMLS:C5210457', 'RXCUI:2262912', 'UMLS:C5211263', 'RXCUI:2262913', 'UMLS:C5211109', 'RXCUI:2262914', 'UMLS:C5211174', 'RXCUI:2262915', 'UMLS:C5210458', 'RXCUI:2646564', 'UMLS:C5835536', 'RXCUI:2654190', 'UMLS:C5838057', 'RXCUI:2659315', 'UMLS:C5843124', 'UMLS:C5211093', 'RXCUI:2262543']	FALSE	FALSE	FALSE	FALSE
